id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Epithelial|Epithelial	Myofibroblast_Mesothelium|Myofibroblast_Mesothelium	Myofibroblast_Mesothelium|Fibroblasts	Myofibroblast_Mesothelium|Pericytes	Myofibroblast_Mesothelium|Endothelial	Myofibroblast_Mesothelium|Immune	Fibroblasts|Myofibroblast_Mesothelium	Fibroblasts|Fibroblasts	Fibroblasts|Pericytes	Fibroblasts|Endothelial	Fibroblasts|Immune	Pericytes|Myofibroblast_Mesothelium	Pericytes|Fibroblasts	Pericytes|Pericytes	Pericytes|Endothelial	Pericytes|Immune	Endothelial|Myofibroblast_Mesothelium	Endothelial|Fibroblasts	Endothelial|Pericytes	Endothelial|Endothelial	Endothelial|Immune	Immune|Myofibroblast_Mesothelium	Immune|Fibroblasts	Immune|Pericytes	Immune|Endothelial	Immune|Immune	Muscle|Muscle	Muscle|Neural	Muscle|Fibroblasts	Muscle|Pericytes	Muscle|Endothelial	Muscle|Immune	Neural|Muscle	Neural|Neural	Neural|Fibroblasts	Neural|Pericytes	Neural|Endothelial	Neural|Immune	Fibroblasts|Muscle	Fibroblasts|Neural	Pericytes|Muscle	Pericytes|Neural	Endothelial|Muscle	Endothelial|Neural	Immune|Muscle	Immune|Neural
CPI-SS0CCA2F0BE	WNT5A_FZD7	simple:P41221	simple:O75084	WNT5A	FZD7	False	False	False	user_curated	False	0.038	0.141	0.156	0.128	0.078	0.071	0.099	0.114	0.087	0.036	0.03	0.084	0.099	0.072	0.021	0.014	0.081	0.096	0.069	0.018	0.011	0.087	0.102	0.075	0.024	0.018	0.147	0.064	0.105	0.078	0.027	0.02	0.153	0.07	0.112	0.085	0.034	0.027	0.156	0.073	0.141	0.058	0.138	0.055	0.144	0.061
CPI-SS0611C625F	WNT5B_FZD7	simple:Q9H1J7	simple:O75084	WNT5B	FZD7	False	False	False	user_curated	False	0.038	0.174	0.189	0.162	0.111	0.105	0.11	0.125	0.098	0.047	0.04	0.091	0.106	0.079	0.028	0.021	0.083	0.098	0.071	0.02	0.013	0.085	0.1	0.073	0.022	0.015	0.164	0.081	0.123	0.096	0.045	0.038	0.153	0.071	0.112	0.085	0.034	0.027	0.166	0.084	0.147	0.065	0.139	0.056	0.141	0.059
CPI-SS0246C5473	WNT11_FZD5	simple:O96014	simple:Q13467	WNT11	FZD5	False	False	False	user_curated	False	0.094	0.014	0.02	0.033	0.036	0.02	0.013	0.019	0.032	0.035	0.019	0.012	0.018	0.031	0.034	0.018	0.009	0.015	0.028	0.031	0.015	0.012	0.018	0.031	0.034	0.018	0.016	0.034	0.017	0.031	0.034	0.017	0.01	0.028	0.012	0.025	0.028	0.012	0.017	0.035	0.016	0.034	0.013	0.031	0.016	0.034
CPI-SS0E32BEF02	WNT5A_FZD5	simple:P41221	simple:Q13467	WNT5A	FZD5	False	False	False	user_curated	False	0.093	0.069	0.075	0.088	0.091	0.075	0.027	0.033	0.047	0.049	0.033	0.012	0.018	0.031	0.034	0.018	0.009	0.015	0.028	0.031	0.015	0.015	0.021	0.035	0.037	0.021	0.022	0.04	0.024	0.037	0.04	0.024	0.029	0.047	0.031	0.044	0.047	0.031	0.031	0.049	0.016	0.034	0.013	0.031	0.019	0.037
CPI-SS042E21C6C	WNT5B_FZD5	simple:Q9H1J7	simple:Q13467	WNT5B	FZD5	False	False	False	user_curated	False	0.093	0.102	0.108	0.122	0.124	0.108	0.038	0.044	0.057	0.06	0.044	0.019	0.025	0.038	0.041	0.025	0.011	0.017	0.03	0.033	0.017	0.013	0.019	0.032	0.035	0.019	0.04	0.058	0.042	0.055	0.058	0.042	0.029	0.047	0.031	0.044	0.047	0.031	0.042	0.06	0.023	0.041	0.015	0.033	0.017	0.035
CPI-SS0D3F936F9	WNT11_FZD2	simple:O96014	simple:Q14332	WNT11	FZD2	False	False	False	user_curated	False	0.016	0.089	0.088	0.047	0.025	0.045	0.088	0.087	0.046	0.023	0.044	0.087	0.086	0.045	0.023	0.044	0.084	0.083	0.042	0.019	0.04	0.087	0.086	0.045	0.022	0.043	0.086	0.033	0.086	0.045	0.022	0.043	0.081	0.027	0.08	0.039	0.016	0.037	0.088	0.034	0.087	0.034	0.084	0.03	0.087	0.033
CPI-SS01C2BA5C8	WNT5A_FZD2	simple:P41221	simple:Q14332	WNT5A	FZD2	False	False	False	user_curated	False	0.015	0.144	0.143	0.102	0.079	0.1	0.102	0.101	0.06	0.038	0.059	0.087	0.086	0.045	0.023	0.043	0.084	0.083	0.042	0.02	0.041	0.09	0.089	0.048	0.026	0.047	0.093	0.04	0.092	0.051	0.029	0.05	0.1	0.046	0.099	0.058	0.035	0.056	0.102	0.049	0.087	0.034	0.084	0.031	0.09	0.037
CPI-SS0BCF193A1	WNT5B_FZD2	simple:Q9H1J7	simple:Q14332	WNT5B	FZD2	False	False	False	user_curated	False	0.015	0.177	0.176	0.135	0.113	0.134	0.113	0.112	0.071	0.049	0.069	0.094	0.093	0.052	0.03	0.05	0.086	0.085	0.044	0.021	0.042	0.088	0.087	0.046	0.023	0.044	0.111	0.057	0.11	0.069	0.046	0.067	0.1	0.047	0.099	0.058	0.035	0.056	0.113	0.06	0.094	0.041	0.086	0.032	0.088	0.035
CPI-SS007B937D1	WNT11_FZD8	simple:O96014	simple:Q9H461	WNT11	FZD8	False	False	False	user_curated	False	0.02	0.075	0.046	0.033	0.046	0.012	0.073	0.045	0.032	0.044	0.01	0.073	0.045	0.031	0.044	0.01	0.069	0.041	0.028	0.04	0.006	0.072	0.044	0.031	0.043	0.009	0.0	0.049	0.044	0.03	0.043	0.009	0.0	0.043	0.038	0.024	0.037	0.003	0.0	0.05	0.0	0.05	0.0	0.046	0.0	0.049
CPI-SS0F6456A20	WNT5A_FZD8	simple:P41221	simple:Q9H461	WNT5A	FZD8	False	False	False	user_curated	False	0.018	0.129	0.101	0.088	0.1	0.066	0.088	0.06	0.046	0.059	0.025	0.073	0.045	0.031	0.044	0.01	0.07	0.042	0.028	0.041	0.007	0.076	0.048	0.034	0.047	0.013	0.0	0.056	0.051	0.037	0.05	0.016	0.0	0.062	0.057	0.044	0.056	0.022	0.0	0.065	0.0	0.05	0.0	0.047	0.0	0.053
CPI-SS0257E914A	WNT5B_FZD8	simple:Q9H1J7	simple:Q9H461	WNT5B	FZD8	False	False	False	user_curated	False	0.018	0.163	0.135	0.121	0.134	0.1	0.098	0.07	0.057	0.069	0.036	0.08	0.051	0.038	0.051	0.017	0.071	0.043	0.03	0.042	0.008	0.073	0.045	0.032	0.044	0.011	0.0	0.073	0.068	0.055	0.067	0.033	0.0	0.062	0.057	0.044	0.056	0.023	0.0	0.075	0.0	0.056	0.0	0.048	0.0	0.05
CPI-SS0004E25A6	WNT11_FZD3	simple:O96014	simple:Q9NPG1	WNT11	FZD3	False	False	False	user_curated	False	0.02	0.042	0.027	0.024	0.022	0.015	0.041	0.026	0.022	0.02	0.014	0.04	0.026	0.022	0.02	0.013	0.037	0.022	0.018	0.016	0.01	0.04	0.025	0.021	0.019	0.013	0.033	0.065	0.025	0.021	0.019	0.012	0.027	0.059	0.019	0.015	0.013	0.007	0.034	0.066	0.033	0.066	0.03	0.062	0.033	0.065
CPI-SS002673EFE	WNT5A_FZD3	simple:P41221	simple:Q9NPG1	WNT5A	FZD3	False	False	False	user_curated	False	0.019	0.097	0.082	0.078	0.076	0.07	0.055	0.041	0.037	0.035	0.028	0.04	0.025	0.022	0.02	0.013	0.037	0.022	0.019	0.017	0.01	0.043	0.029	0.025	0.023	0.016	0.039	0.072	0.032	0.028	0.026	0.019	0.046	0.078	0.038	0.034	0.032	0.026	0.048	0.081	0.033	0.066	0.03	0.063	0.036	0.069
CPI-SS039AA1507	WNT5B_FZD3	simple:Q9H1J7	simple:Q9NPG1	WNT5B	FZD3	False	False	False	user_curated	False	0.018	0.13	0.116	0.112	0.11	0.103	0.066	0.051	0.047	0.045	0.039	0.047	0.032	0.029	0.027	0.02	0.039	0.024	0.02	0.018	0.012	0.041	0.026	0.022	0.02	0.014	0.057	0.089	0.049	0.045	0.043	0.037	0.046	0.078	0.038	0.034	0.032	0.026	0.059	0.092	0.04	0.073	0.032	0.064	0.034	0.066
CPI-SS0874B02CC	WNT11_FZD4	simple:O96014	simple:Q9ULV1	WNT11	FZD4	False	False	False	user_curated	False	0.012	0.023	0.035	0.045	0.128	0.0	0.022	0.033	0.044	0.127	0.0	0.021	0.033	0.043	0.126	0.0	0.017	0.029	0.04	0.123	0.0	0.021	0.032	0.043	0.126	0.0	0.041	0.011	0.032	0.043	0.126	0.0	0.036	0.005	0.026	0.037	0.12	0.0	0.043	0.012	0.042	0.012	0.039	0.008	0.042	0.011
CPI-SS0FA5D6D20	WNT5A_FZD4	simple:P41221	simple:Q9ULV1	WNT5A	FZD4	False	False	False	user_curated	False	0.011	0.078	0.089	0.1	0.183	0.0	0.036	0.048	0.058	0.141	0.0	0.021	0.033	0.043	0.126	0.0	0.018	0.03	0.04	0.123	0.0	0.024	0.036	0.047	0.129	0.0	0.048	0.018	0.039	0.049	0.132	0.0	0.055	0.024	0.045	0.056	0.139	0.0	0.057	0.027	0.042	0.012	0.039	0.009	0.045	0.015
CPI-SS011982BBF	WNT5B_FZD4	simple:Q9H1J7	simple:Q9ULV1	WNT5B	FZD4	False	False	False	user_curated	False	0.01	0.111	0.123	0.133	0.216	0.0	0.047	0.059	0.069	0.152	0.0	0.028	0.04	0.05	0.133	0.0	0.02	0.031	0.042	0.125	0.0	0.022	0.034	0.044	0.127	0.0	0.066	0.035	0.056	0.067	0.15	0.0	0.055	0.024	0.045	0.056	0.139	0.0	0.068	0.037	0.049	0.018	0.041	0.01	0.043	0.012
CPI-SS0398DF005	WNT11_FZD10	simple:O96014	simple:Q9ULW2	WNT11	FZD10	False	False	False	user_curated	False	0.008	0.022	0.015	0.025	0.009	0.0	0.021	0.014	0.024	0.008	0.0	0.021	0.013	0.023	0.007	0.0	0.017	0.01	0.02	0.004	0.0	0.02	0.013	0.023	0.007	0.0	0.008	0.0	0.012	0.022	0.007	0.0	0.002	0.0	0.007	0.017	0.001	0.0	0.009	0.0	0.009	0.0	0.005	0.0	0.008	0.0
CPI-SS0BC3B9EF8	WNT5A_FZD10	simple:P41221	simple:Q9ULW2	WNT5A	FZD10	False	False	False	user_curated	False	0.007	0.077	0.07	0.08	0.064	0.0	0.036	0.028	0.038	0.022	0.0	0.02	0.013	0.023	0.007	0.0	0.017	0.01	0.02	0.004	0.0	0.024	0.016	0.026	0.01	0.0	0.015	0.0	0.019	0.029	0.013	0.0	0.021	0.0	0.026	0.036	0.02	0.0	0.024	0.0	0.009	0.0	0.006	0.0	0.012	0.0
CPI-SS03D0D3808	WNT5B_FZD10	simple:Q9H1J7	simple:Q9ULW2	WNT5B	FZD10	False	False	False	user_curated	False	0.006	0.111	0.103	0.113	0.097	0.0	0.046	0.039	0.049	0.033	0.0	0.027	0.02	0.03	0.014	0.0	0.019	0.012	0.022	0.006	0.0	0.021	0.014	0.024	0.008	0.0	0.032	0.0	0.037	0.047	0.031	0.0	0.021	0.0	0.026	0.036	0.02	0.0	0.034	0.0	0.015	0.0	0.007	0.0	0.009	0.0
CPI-SS03D254C51	WNT11_FZD1	simple:O96014	simple:Q9UP38	WNT11	FZD1	False	False	False	user_curated	False	0.031	0.214	0.132	0.099	0.041	0.027	0.212	0.131	0.098	0.04	0.025	0.212	0.131	0.098	0.039	0.025	0.208	0.127	0.094	0.036	0.021	0.211	0.13	0.097	0.039	0.024	0.069	0.057	0.13	0.097	0.039	0.024	0.063	0.051	0.124	0.091	0.033	0.018	0.07	0.058	0.07	0.058	0.066	0.054	0.069	0.057
CPI-SS0B2D5BA95	WNT5A_FZD1	simple:P41221	simple:Q9UP38	WNT5A	FZD1	False	False	False	user_curated	False	0.03	0.268	0.187	0.154	0.096	0.081	0.227	0.146	0.113	0.054	0.04	0.212	0.131	0.097	0.039	0.025	0.209	0.128	0.094	0.036	0.022	0.215	0.134	0.101	0.042	0.028	0.076	0.064	0.137	0.103	0.045	0.031	0.082	0.07	0.143	0.11	0.052	0.037	0.085	0.073	0.07	0.058	0.067	0.055	0.073	0.061
CPI-SS0B543764D	WNT5B_FZD1	simple:Q9H1J7	simple:Q9UP38	WNT5B	FZD1	False	False	False	user_curated	False	0.03	0.302	0.221	0.188	0.129	0.115	0.238	0.156	0.123	0.065	0.05	0.219	0.137	0.104	0.046	0.032	0.21	0.129	0.096	0.038	0.023	0.213	0.131	0.098	0.04	0.025	0.093	0.081	0.154	0.121	0.063	0.048	0.082	0.071	0.143	0.11	0.052	0.037	0.096	0.084	0.077	0.065	0.068	0.056	0.07	0.059
CPI-SS0709500FF	WNT5A_MCAM	simple:P41221	simple:P43121	WNT5A	MCAM	False	False	False	user_curated	False	0.032	0.228	0.183	0.937	0.523	0.148	0.187	0.142	0.895	0.482	0.107	0.172	0.127	0.88	0.467	0.092	0.169	0.124	0.877	0.464	0.089	0.175	0.13	0.883	0.47	0.095	0.205	0.467	0.133	0.886	0.473	0.098	0.212	0.474	0.139	0.893	0.479	0.104	0.214	0.476	0.199	0.461	0.196	0.458	0.203	0.464
CPI-SS0F21F1570	KNG1_BDKRB2	simple:P01042	simple:P30411	KNG1	BDKRB2	False	False	False	user_curated	False	0.021	0.0	0.0	0.0	0.0	0.0	0.009	0.011	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.012	0.0	0.042	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS075D9B9AD	KNG1_BDKRB1	simple:P01042	simple:P46663	KNG1	BDKRB1	False	False	False	user_curated	False	0.011	0.0	0.0	0.0	0.0	0.0	0.011	0.024	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.005	0.025	0.0	0.013	0.0	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	False	False	False	user_curated	False	0.033	0.128	0.192	0.59	0.042	0.029	0.134	0.198	0.596	0.048	0.035	0.225	0.288	0.687	0.139	0.125	0.261	0.324	0.723	0.175	0.161	0.179	0.243	0.641	0.093	0.08	0.056	0.044	0.192	0.59	0.043	0.029	0.133	0.12	0.269	0.667	0.119	0.106	0.062	0.05	0.152	0.14	0.188	0.176	0.107	0.094
CPI-SS0E64BD55B	PDGFA_PDGFRB	simple:P04085	simple:P09619	PDGFA	PDGFRB	False	False	False	user_curated	False	0.134	0.143	0.206	0.604	0.057	0.043	0.15	0.214	0.612	0.064	0.051	0.295	0.358	0.756	0.209	0.195	0.161	0.224	0.623	0.075	0.061	0.166	0.229	0.627	0.08	0.066	0.08	0.067	0.216	0.614	0.066	0.052	0.115	0.103	0.251	0.65	0.102	0.088	0.078	0.065	0.222	0.21	0.088	0.076	0.093	0.081
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	False	False	False	user_curated	False	0.037	0.302	0.365	0.764	0.216	0.202	0.156	0.219	0.618	0.07	0.056	0.134	0.197	0.596	0.048	0.034	0.158	0.221	0.62	0.072	0.058	0.0	0.0	0.0	0.0	0.0	0.07	0.058	0.206	0.604	0.057	0.043	0.07	0.058	0.206	0.605	0.057	0.043	0.084	0.071	0.062	0.049	0.085	0.073	0.0	0.0
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	False	False	False	user_curated	False	0.027	0.365	0.245	0.027	0.041	0.024	0.371	0.251	0.034	0.048	0.03	0.462	0.342	0.124	0.138	0.121	0.498	0.377	0.16	0.174	0.157	0.416	0.296	0.078	0.092	0.075	0.025	0.033	0.245	0.028	0.042	0.024	0.102	0.11	0.322	0.104	0.118	0.101	0.031	0.039	0.122	0.13	0.158	0.166	0.076	0.084
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	False	False	False	user_curated	False	0.128	0.38	0.259	0.042	0.056	0.039	0.387	0.267	0.049	0.063	0.046	0.531	0.411	0.194	0.208	0.191	0.398	0.277	0.06	0.074	0.057	0.402	0.282	0.065	0.079	0.062	0.049	0.057	0.269	0.051	0.065	0.048	0.085	0.093	0.304	0.087	0.101	0.084	0.047	0.055	0.191	0.199	0.058	0.066	0.062	0.07
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	False	False	False	user_curated	False	0.034	0.373	0.253	0.035	0.049	0.032	0.37	0.25	0.033	0.047	0.029	0.37	0.249	0.032	0.046	0.029	0.369	0.248	0.031	0.045	0.028	0.378	0.258	0.04	0.054	0.037	0.122	0.13	0.342	0.124	0.138	0.121	0.04	0.049	0.26	0.043	0.057	0.04	0.03	0.038	0.029	0.037	0.028	0.037	0.038	0.046
CPI-SS0EDD4928A	NGF_NGFR	simple:P01138	simple:P08138	NGF	NGFR	False	False	False	user_curated	False	0.004	0.016	0.035	0.052	0.009	0.014	0.022	0.041	0.058	0.015	0.02	0.119	0.137	0.155	0.112	0.116	0.012	0.03	0.048	0.005	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.136	0.033	0.051	0.008	0.012	0.021	0.144	0.117	0.24	0.01	0.133	0.0	0.0
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	NTF3	NTRK3	False	False	False	user_curated	False	0.008	0.183	0.098	0.327	0.094	0.0	0.137	0.052	0.281	0.048	0.0	0.273	0.188	0.417	0.184	0.0	0.107	0.022	0.251	0.018	0.0	0.112	0.027	0.257	0.023	0.0	0.027	0.057	0.029	0.259	0.025	0.0	0.023	0.053	0.025	0.254	0.021	0.0	0.05	0.079	0.186	0.215	0.02	0.049	0.025	0.055
CPI-SS093E05DD4	NTF3_NTRK2	simple:P20783	simple:Q16620	NTF3	NTRK2	False	False	False	user_curated	False	0.011	0.0	0.091	0.128	0.0	0.0	0.0	0.045	0.082	0.0	0.0	0.0	0.181	0.218	0.0	0.0	0.0	0.014	0.052	0.0	0.0	0.0	0.02	0.058	0.0	0.0	0.0	0.019	0.022	0.06	0.0	0.0	0.0	0.015	0.018	0.056	0.0	0.0	0.0	0.042	0.0	0.178	0.0	0.011	0.0	0.017
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	BDNF	NTRK2	False	False	False	user_curated	False	0.01	0.0	0.017	0.055	0.0	0.0	0.0	0.017	0.055	0.0	0.0	0.0	0.112	0.149	0.0	0.0	0.0	0.006	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.015	0.052	0.0	0.0	0.0	0.015	0.018	0.056	0.0	0.0	0.0	0.014	0.0	0.109	0.0	0.003	0.0	0.0
CPI-SS04B547174	NEU1_OXTR	simple:P01178	simple:P30559	NEU1	OXTR	False	False	False	user_curated	False	0.178	0.082	0.079	0.081	0.089	0.0	0.092	0.089	0.091	0.099	0.0	0.081	0.079	0.08	0.088	0.0	0.08	0.078	0.079	0.087	0.0	0.085	0.083	0.084	0.092	0.0	0.057	0.0	0.053	0.055	0.062	0.0	0.058	0.0	0.055	0.056	0.064	0.0	0.093	0.0	0.082	0.0	0.081	0.0	0.086	0.0
CPI-SS04B547174	OXT_OXTR	simple:P01178	simple:P30559	OXT	OXTR	False	False	False	user_curated	False	0.178	0.082	0.079	0.081	0.089	0.0	0.092	0.089	0.091	0.099	0.0	0.081	0.079	0.08	0.088	0.0	0.08	0.078	0.079	0.087	0.0	0.085	0.083	0.084	0.092	0.0	0.057	0.0	0.053	0.055	0.062	0.0	0.058	0.0	0.055	0.056	0.064	0.0	0.093	0.0	0.082	0.0	0.081	0.0	0.086	0.0
CPI-SS0FCF733EA	AVP_AVPR2	simple:P01185	simple:P30518	AVP	AVPR2	False	False	False	user_curated	False	0.003	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00399ED03	AVP_AVPR1A	simple:P01185	simple:P37288	AVP	AVPR1A	False	False	False	user_curated	False	0.002	0.003	0.004	0.075	0.006	0.0	0.002	0.003	0.074	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.074	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0
CPI-SS00BD8FF72	POMC_MC1R	simple:P01189	simple:Q01726	POMC	MC1R	False	False	False	user_curated	False	0.031	0.018	0.02	0.016	0.025	0.019	0.025	0.026	0.022	0.031	0.025	0.024	0.025	0.021	0.03	0.025	0.035	0.037	0.033	0.042	0.036	0.012	0.013	0.009	0.018	0.013	0.04	0.051	0.043	0.039	0.048	0.042	0.017	0.027	0.02	0.016	0.025	0.019	0.024	0.034	0.023	0.033	0.034	0.044	0.011	0.021
CPI-SS00689751B	PRL_PRLR	simple:P01236	simple:P16471	PRL	PRLR	False	False	False	user_curated	False	0.07	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.02	0.003	0.008	0.01	0.014	0.027	0.01	0.015	0.005	0.009	0.022	0.005	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.014	0.028	0.01	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.014	0.0	0.009	0.0	0.0
CPI-SS0483CE4ED	PTHLH_PTH1R	simple:P12272	simple:Q03431	PTHLH	PTH1R	False	False	False	user_curated	False	0.014	0.0	0.0	0.0	0.0	0.0	0.112	0.083	0.064	0.018	0.018	0.114	0.086	0.066	0.02	0.02	0.116	0.088	0.068	0.023	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.007	0.088	0.069	0.023	0.023	0.037	0.002	0.039	0.004	0.041	0.006	0.0	0.0
CPI-SS04D518182	GCG_GLP2R	simple:P01275	simple:O95838	GCG	GLP2R	False	False	False	user_curated	False	0.011	0.029	0.012	0.011	0.01	0.0	0.031	0.014	0.013	0.012	0.0	0.024	0.006	0.006	0.005	0.0	0.024	0.007	0.006	0.005	0.0	0.025	0.008	0.008	0.006	0.0	0.027	0.0	0.027	0.027	0.026	0.0	0.006	0.0	0.007	0.007	0.005	0.0	0.013	0.0	0.005	0.0	0.006	0.0	0.007	0.0
CPI-SS0D6DD505A	GCG_GIPR	simple:P01275	simple:P48546	GCG	GIPR	False	False	False	user_curated	False	0.03	0.011	0.009	0.0	0.0	0.015	0.013	0.011	0.0	0.0	0.017	0.005	0.004	0.0	0.0	0.01	0.006	0.004	0.0	0.0	0.01	0.007	0.005	0.0	0.0	0.011	0.0	0.0	0.025	0.0	0.0	0.031	0.0	0.0	0.004	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C8A09915	VIP_VIPR1	simple:P01282	simple:P32241	VIP	VIPR1	False	False	False	user_curated	False	0.077	0.01	0.012	0.014	0.016	0.018	0.011	0.014	0.015	0.017	0.019	0.015	0.018	0.019	0.021	0.023	0.051	0.054	0.055	0.057	0.059	0.009	0.011	0.013	0.014	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.176	0.178	0.179	0.182	0.0	0.012	0.0	0.016	0.0	0.052	0.0	0.01
CPI-SS05B60E59C	VIP_VIPR2	simple:P01282	simple:P41587	VIP	VIPR2	False	False	False	user_curated	False	0.014	0.028	0.046	0.047	0.011	0.022	0.029	0.047	0.048	0.013	0.024	0.033	0.051	0.052	0.017	0.028	0.069	0.087	0.088	0.053	0.064	0.027	0.045	0.046	0.01	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.176	0.175	0.21	0.21	0.175	0.186	0.014	0.013	0.018	0.017	0.054	0.053	0.011	0.01
CPI-SS0666DE74B	NPY_NPY1R	simple:P01303	simple:P25929	NPY	NPY1R	False	False	False	user_curated	False	0.021	0.256	0.262	0.336	0.252	0.0	0.037	0.043	0.117	0.033	0.0	0.038	0.044	0.119	0.035	0.0	0.035	0.041	0.116	0.032	0.0	0.022	0.028	0.103	0.019	0.0	0.0	0.019	0.028	0.102	0.018	0.0	0.0	0.021	0.029	0.104	0.02	0.0	0.0	0.034	0.0	0.035	0.0	0.033	0.0	0.02
CPI-SS0A9F17199	PYY_NPY1R	simple:P10082	simple:P25929	PYY	NPY1R	False	False	False	user_curated	False	0.037	0.034	0.04	0.115	0.031	0.0	0.041	0.047	0.122	0.038	0.0	0.026	0.032	0.107	0.023	0.0	0.046	0.052	0.126	0.042	0.0	0.043	0.049	0.123	0.039	0.0	0.0	0.036	0.045	0.119	0.035	0.0	0.0	0.033	0.041	0.116	0.032	0.0	0.0	0.039	0.0	0.023	0.0	0.043	0.0	0.04
CPI-SS08171C005	NPY_GPR83	simple:P01303	simple:Q9NYM4	NPY	GPR83	False	False	False	user_curated	False	0.016	0.253	0.255	0.0	0.0	0.0	0.033	0.035	0.0	0.0	0.0	0.035	0.037	0.0	0.0	0.0	0.032	0.034	0.0	0.0	0.0	0.019	0.021	0.0	0.0	0.0	0.019	0.047	0.021	0.0	0.0	0.0	0.021	0.049	0.022	0.0	0.0	0.0	0.034	0.062	0.036	0.063	0.033	0.061	0.02	0.047
CPI-SS0785718FF	PYY_GPR83	simple:P10082	simple:Q9NYM4	PYY	GPR83	False	False	False	user_curated	False	0.032	0.031	0.033	0.0	0.0	0.0	0.038	0.04	0.0	0.0	0.0	0.023	0.025	0.0	0.0	0.0	0.042	0.045	0.0	0.0	0.0	0.04	0.042	0.0	0.0	0.0	0.036	0.064	0.038	0.0	0.0	0.0	0.033	0.061	0.034	0.0	0.0	0.0	0.039	0.066	0.024	0.051	0.043	0.071	0.04	0.068
CPI-SC0A571192D	IL1A_P14778_Q9NPH3	simple:P01583	complex:P14778_Q9NPH3	IL1A		False	False	False	user_curated	False	0.008	0.006	0.01	0.028	0.0	0.026	0.011	0.015	0.033	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.009	0.014	0.032	0.0	0.03	0.146	0.15	0.168	0.0	0.166	0.004	0.0	0.012	0.03	0.0	0.028	0.004	0.0	0.011	0.029	0.0	0.027	0.007	0.0	0.0	0.0	0.006	0.0	0.143	0.0
CPI-SC0CE052837	IL1B_P14778_Q9NPH3	simple:P01584	complex:P14778_Q9NPH3	IL1B		False	False	False	user_curated	False	0.046	0.031	0.036	0.054	0.0	0.052	0.038	0.043	0.06	0.0	0.059	0.047	0.051	0.069	0.0	0.067	0.048	0.052	0.07	0.0	0.068	0.674	0.678	0.696	0.0	0.694	0.028	0.0	0.036	0.054	0.0	0.052	0.029	0.0	0.037	0.055	0.0	0.053	0.035	0.0	0.044	0.0	0.044	0.0	0.671	0.0
